,path,conversion,path_count,conversion_rate,path_list
0,Facebook,2475,37766,0.06553513742519727,['Facebook']
1,Facebook>Instagram,286,4177,0.06847019391908069,"['Facebook', 'Instagram']"
2,Facebook>Instagram>Facebook,138,2446,0.056418642681929684,"['Facebook', 'Instagram', 'Facebook']"
3,Facebook>Instagram>Facebook>Instagram,57,574,0.09930313588850175,"['Facebook', 'Instagram', 'Facebook', 'Instagram']"
4,Facebook>Instagram>Facebook>Instagram>Facebook,41,557,0.07360861759425494,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook']"
5,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram,12,155,0.07741935483870968,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
6,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook,17,212,0.08018867924528301,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook']"
7,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram,16,70,0.22857142857142856,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
8,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook,12,91,0.13186813186813187,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook']"
9,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram,7,35,0.2,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
10,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook,2,59,0.03389830508474576,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook']"
11,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram,2,22,0.09090909090909091,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
12,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook,1,26,0.038461538461538464,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook']"
13,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram,2,8,0.25,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
14,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook,1,10,0.1,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook']"
15,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram,1,5,0.2,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
16,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook,2,11,0.18181818181818182,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook']"
17,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram,1,5,0.2,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
18,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram,1,3,0.3333333333333333,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
19,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
20,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Online Video,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Online Video']"
21,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Online Video,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Online Video']"
22,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Online Video>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Online Video>Facebook>Paid Search>Facebook,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Online Video', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Online Video', 'Facebook', 'Paid Search', 'Facebook']"
23,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Online Display,1,2,0.5,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Online Display']"
24,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Paid Search>Facebook,1,4,0.25,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Paid Search', 'Facebook']"
25,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Paid Search>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Paid Search', 'Facebook', 'Instagram']"
26,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Online Display>Facebook>Instagram>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Online Display', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
27,Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Paid Search,1,4,0.25,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Paid Search']"
28,Facebook>Instagram>Facebook>Instagram>Facebook>Online Display,1,5,0.2,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Online Display']"
29,Facebook>Instagram>Facebook>Instagram>Facebook>Online Display>Facebook,1,7,0.14285714285714285,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Online Display', 'Facebook']"
30,Facebook>Instagram>Facebook>Instagram>Facebook>Online Display>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Online Display', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
31,Facebook>Instagram>Facebook>Instagram>Facebook>Online Video>Facebook,1,4,0.25,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Online Video', 'Facebook']"
32,Facebook>Instagram>Facebook>Instagram>Facebook>Online Video>Facebook>Instagram>Facebook,1,2,0.5,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Online Video', 'Facebook', 'Instagram', 'Facebook']"
33,Facebook>Instagram>Facebook>Instagram>Facebook>Paid Search,1,15,0.06666666666666667,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Paid Search']"
34,Facebook>Instagram>Facebook>Instagram>Facebook>Paid Search>Instagram>Facebook>Instagram>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Paid Search', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
35,Facebook>Instagram>Facebook>Instagram>Online Display>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Online Display', 'Facebook', 'Instagram']"
36,Facebook>Instagram>Facebook>Instagram>Online Display>Facebook>Instagram>Facebook,1,2,0.5,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Online Display', 'Facebook', 'Instagram', 'Facebook']"
37,Facebook>Instagram>Facebook>Instagram>Online Video>Facebook>Instagram>Online Video>Instagram>Online Video>Instagram>Online Video>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Online Video', 'Facebook', 'Instagram', 'Online Video', 'Instagram', 'Online Video', 'Instagram', 'Online Video', 'Facebook', 'Instagram']"
38,Facebook>Instagram>Facebook>Instagram>Online Video>Facebook>Online Video>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Online Video', 'Facebook', 'Online Video', 'Facebook', 'Instagram']"
39,Facebook>Instagram>Facebook>Instagram>Paid Search>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Paid Search', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
40,Facebook>Instagram>Facebook>Instagram>Paid Search>Facebook>Instagram>Paid Search>Instagram>Facebook>Instagram>Facebook>Instagram>Paid Search>Instagram>Facebook>Instagram>Paid Search>Instagram>Facebook>Instagram>Facebook,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Paid Search', 'Facebook', 'Instagram', 'Paid Search', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Paid Search', 'Instagram', 'Facebook', 'Instagram', 'Paid Search', 'Instagram', 'Facebook', 'Instagram', 'Facebook']"
41,Facebook>Instagram>Facebook>Instagram>Paid Search>Facebook>Paid Search>Facebook>Instagram>Facebook>Paid Search,1,2,0.5,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Paid Search', 'Facebook', 'Paid Search', 'Facebook', 'Instagram', 'Facebook', 'Paid Search']"
42,Facebook>Instagram>Facebook>Instagram>Paid Search>Online Video>Paid Search>Instagram>Facebook>Online Video,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Instagram', 'Paid Search', 'Online Video', 'Paid Search', 'Instagram', 'Facebook', 'Online Video']"
43,Facebook>Instagram>Facebook>Online Display,1,24,0.041666666666666664,"['Facebook', 'Instagram', 'Facebook', 'Online Display']"
44,Facebook>Instagram>Facebook>Online Display>Facebook>Instagram>Facebook,1,6,0.16666666666666666,"['Facebook', 'Instagram', 'Facebook', 'Online Display', 'Facebook', 'Instagram', 'Facebook']"
45,Facebook>Instagram>Facebook>Online Display>Instagram>Facebook>Online Display,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Online Display', 'Instagram', 'Facebook', 'Online Display']"
46,Facebook>Instagram>Facebook>Online Video,2,31,0.06451612903225806,"['Facebook', 'Instagram', 'Facebook', 'Online Video']"
47,Facebook>Instagram>Facebook>Online Video>Facebook,2,14,0.14285714285714285,"['Facebook', 'Instagram', 'Facebook', 'Online Video', 'Facebook']"
48,Facebook>Instagram>Facebook>Online Video>Facebook>Online Video>Facebook>Instagram>Facebook>Online Video>Facebook>Online Video>Facebook>Instagram>Online Video>Instagram>Facebook,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Online Video', 'Facebook', 'Online Video', 'Facebook', 'Instagram', 'Facebook', 'Online Video', 'Facebook', 'Online Video', 'Facebook', 'Instagram', 'Online Video', 'Instagram', 'Facebook']"
49,Facebook>Instagram>Facebook>Online Video>Instagram>Facebook>Instagram>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Online Video', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
50,Facebook>Instagram>Facebook>Paid Search,4,66,0.06060606060606061,"['Facebook', 'Instagram', 'Facebook', 'Paid Search']"
51,Facebook>Instagram>Facebook>Paid Search>Facebook,1,38,0.02631578947368421,"['Facebook', 'Instagram', 'Facebook', 'Paid Search', 'Facebook']"
52,Facebook>Instagram>Facebook>Paid Search>Facebook>Instagram,1,6,0.16666666666666666,"['Facebook', 'Instagram', 'Facebook', 'Paid Search', 'Facebook', 'Instagram']"
53,Facebook>Instagram>Facebook>Paid Search>Facebook>Instagram>Facebook,1,6,0.16666666666666666,"['Facebook', 'Instagram', 'Facebook', 'Paid Search', 'Facebook', 'Instagram', 'Facebook']"
54,Facebook>Instagram>Facebook>Paid Search>Facebook>Instagram>Facebook>Instagram>Paid Search,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Paid Search', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Paid Search']"
55,Facebook>Instagram>Facebook>Paid Search>Instagram>Facebook,1,9,0.1111111111111111,"['Facebook', 'Instagram', 'Facebook', 'Paid Search', 'Instagram', 'Facebook']"
56,Facebook>Instagram>Facebook>Paid Search>Instagram>Facebook>Instagram>Facebook,1,3,0.3333333333333333,"['Facebook', 'Instagram', 'Facebook', 'Paid Search', 'Instagram', 'Facebook', 'Instagram', 'Facebook']"
57,Facebook>Instagram>Facebook>Paid Search>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook,1,2,0.5,"['Facebook', 'Instagram', 'Facebook', 'Paid Search', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook']"
58,Facebook>Instagram>Facebook>Paid Search>Instagram>Facebook>Instagram>Facebook>Instagram>Paid Search>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Paid Search', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Paid Search', 'Facebook', 'Instagram']"
59,Facebook>Instagram>Facebook>Paid Search>Online Display>Paid Search>Online Display>Facebook>Instagram>Facebook,1,1,1.0,"['Facebook', 'Instagram', 'Facebook', 'Paid Search', 'Online Display', 'Paid Search', 'Online Display', 'Facebook', 'Instagram', 'Facebook']"
60,Facebook>Instagram>Online Display,5,62,0.08064516129032258,"['Facebook', 'Instagram', 'Online Display']"
61,Facebook>Instagram>Online Display>Facebook,1,19,0.05263157894736842,"['Facebook', 'Instagram', 'Online Display', 'Facebook']"
62,Facebook>Instagram>Online Display>Facebook>Instagram>Paid Search>Facebook>Instagram>Facebook>Online Display>Instagram>Facebook>Instagram>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Online Display', 'Facebook', 'Instagram', 'Paid Search', 'Facebook', 'Instagram', 'Facebook', 'Online Display', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
63,Facebook>Instagram>Online Display>Instagram,1,8,0.125,"['Facebook', 'Instagram', 'Online Display', 'Instagram']"
64,Facebook>Instagram>Online Display>Instagram>Facebook,1,1,1.0,"['Facebook', 'Instagram', 'Online Display', 'Instagram', 'Facebook']"
65,Facebook>Instagram>Online Display>Online Video>Facebook>Instagram>Facebook>Instagram>Facebook>Online Video>Facebook>Online Video,1,1,1.0,"['Facebook', 'Instagram', 'Online Display', 'Online Video', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Online Video', 'Facebook', 'Online Video']"
66,Facebook>Instagram>Online Video,5,81,0.06172839506172839,"['Facebook', 'Instagram', 'Online Video']"
67,Facebook>Instagram>Online Video>Facebook>Instagram>Online Video,1,2,0.5,"['Facebook', 'Instagram', 'Online Video', 'Facebook', 'Instagram', 'Online Video']"
68,Facebook>Instagram>Online Video>Instagram>Facebook>Instagram,1,2,0.5,"['Facebook', 'Instagram', 'Online Video', 'Instagram', 'Facebook', 'Instagram']"
69,Facebook>Instagram>Online Video>Instagram>Online Video>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Online Video', 'Instagram', 'Online Video', 'Facebook', 'Instagram']"
70,Facebook>Instagram>Online Video>Paid Search>Instagram>Paid Search>Instagram>Paid Search>Facebook>Paid Search>Facebook>Instagram>Paid Search>Facebook>Instagram>Facebook>Paid Search,1,1,1.0,"['Facebook', 'Instagram', 'Online Video', 'Paid Search', 'Instagram', 'Paid Search', 'Instagram', 'Paid Search', 'Facebook', 'Paid Search', 'Facebook', 'Instagram', 'Paid Search', 'Facebook', 'Instagram', 'Facebook', 'Paid Search']"
71,Facebook>Instagram>Online Video>Paid Search>Online Video>Facebook,1,1,1.0,"['Facebook', 'Instagram', 'Online Video', 'Paid Search', 'Online Video', 'Facebook']"
72,Facebook>Instagram>Paid Search,10,137,0.072992700729927,"['Facebook', 'Instagram', 'Paid Search']"
73,Facebook>Instagram>Paid Search>Facebook,2,66,0.030303030303030304,"['Facebook', 'Instagram', 'Paid Search', 'Facebook']"
74,Facebook>Instagram>Paid Search>Facebook>Instagram>Facebook>Instagram>Paid Search>Facebook>Paid Search>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook,1,1,1.0,"['Facebook', 'Instagram', 'Paid Search', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Paid Search', 'Facebook', 'Paid Search', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook']"
75,Facebook>Instagram>Paid Search>Facebook>Instagram>Facebook>Paid Search>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Paid Search', 'Facebook', 'Instagram', 'Facebook', 'Paid Search', 'Facebook', 'Instagram']"
76,Facebook>Instagram>Paid Search>Facebook>Instagram>Online Video>Facebook,1,1,1.0,"['Facebook', 'Instagram', 'Paid Search', 'Facebook', 'Instagram', 'Online Video', 'Facebook']"
77,Facebook>Instagram>Paid Search>Facebook>Paid Search>Facebook>Paid Search>Facebook>Paid Search,2,3,0.6666666666666666,"['Facebook', 'Instagram', 'Paid Search', 'Facebook', 'Paid Search', 'Facebook', 'Paid Search', 'Facebook', 'Paid Search']"
78,Facebook>Instagram>Paid Search>Instagram>Facebook,3,15,0.2,"['Facebook', 'Instagram', 'Paid Search', 'Instagram', 'Facebook']"
79,Facebook>Instagram>Paid Search>Instagram>Facebook>Instagram,1,1,1.0,"['Facebook', 'Instagram', 'Paid Search', 'Instagram', 'Facebook', 'Instagram']"
80,Facebook>Instagram>Paid Search>Online Display>Paid Search>Instagram>Facebook,1,1,1.0,"['Facebook', 'Instagram', 'Paid Search', 'Online Display', 'Paid Search', 'Instagram', 'Facebook']"
81,Facebook>Instagram>Paid Search>Online Video,1,4,0.25,"['Facebook', 'Instagram', 'Paid Search', 'Online Video']"
82,Facebook>Online Display,37,682,0.054252199413489736,"['Facebook', 'Online Display']"
83,Facebook>Online Display>Facebook,2,154,0.012987012987012988,"['Facebook', 'Online Display', 'Facebook']"
84,Facebook>Online Display>Facebook>Instagram>Facebook,2,14,0.14285714285714285,"['Facebook', 'Online Display', 'Facebook', 'Instagram', 'Facebook']"
85,Facebook>Online Display>Facebook>Instagram>Facebook>Instagram>Facebook,1,4,0.25,"['Facebook', 'Online Display', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook']"
86,Facebook>Online Display>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram,2,3,0.6666666666666666,"['Facebook', 'Online Display', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram']"
87,Facebook>Online Display>Facebook>Instagram>Online Display,1,3,0.3333333333333333,"['Facebook', 'Online Display', 'Facebook', 'Instagram', 'Online Display']"
88,Facebook>Online Display>Facebook>Online Display,1,20,0.05,"['Facebook', 'Online Display', 'Facebook', 'Online Display']"
89,Facebook>Online Display>Facebook>Online Display>Facebook>Online Display>Instagram,1,1,1.0,"['Facebook', 'Online Display', 'Facebook', 'Online Display', 'Facebook', 'Online Display', 'Instagram']"
90,Facebook>Online Display>Facebook>Paid Search>Online Video>Facebook>Online Display>Online Video>Facebook>Instagram>Online Video>Facebook,1,1,1.0,"['Facebook', 'Online Display', 'Facebook', 'Paid Search', 'Online Video', 'Facebook', 'Online Display', 'Online Video', 'Facebook', 'Instagram', 'Online Video', 'Facebook']"
91,Facebook>Online Display>Instagram,3,48,0.0625,"['Facebook', 'Online Display', 'Instagram']"
92,Facebook>Online Display>Instagram>Facebook>Instagram,1,3,0.3333333333333333,"['Facebook', 'Online Display', 'Instagram', 'Facebook', 'Instagram']"
93,Facebook>Online Display>Instagram>Online Display,2,15,0.13333333333333333,"['Facebook', 'Online Display', 'Instagram', 'Online Display']"
94,Facebook>Online Display>Instagram>Online Display>Instagram>Facebook>Instagram>Facebook,1,1,1.0,"['Facebook', 'Online Display', 'Instagram', 'Online Display', 'Instagram', 'Facebook', 'Instagram', 'Facebook']"
95,Facebook>Online Display>Instagram>Online Display>Paid Search>Online Display>Paid Search,1,1,1.0,"['Facebook', 'Online Display', 'Instagram', 'Online Display', 'Paid Search', 'Online Display', 'Paid Search']"
96,Facebook>Online Display>Paid Search,4,52,0.07692307692307693,"['Facebook', 'Online Display', 'Paid Search']"
97,Facebook>Online Display>Paid Search>Online Display>Paid Search>Facebook>Instagram>Facebook,1,1,1.0,"['Facebook', 'Online Display', 'Paid Search', 'Online Display', 'Paid Search', 'Facebook', 'Instagram', 'Facebook']"
98,Facebook>Online Video,39,776,0.05025773195876289,"['Facebook', 'Online Video']"
99,Facebook>Online Video>Facebook,13,186,0.06989247311827956,"['Facebook', 'Online Video', 'Facebook']"
100,Facebook>Online Video>Facebook>Instagram,1,25,0.04,"['Facebook', 'Online Video', 'Facebook', 'Instagram']"
101,Facebook>Online Video>Facebook>Instagram>Facebook>Instagram>Facebook>Paid Search>Instagram>Facebook>Paid Search>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Instagram>Facebook>Paid Search,1,1,1.0,"['Facebook', 'Online Video', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Paid Search', 'Instagram', 'Facebook', 'Paid Search', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Facebook', 'Paid Search']"
102,Facebook>Online Video>Facebook>Instagram>Facebook>Instagram>Online Video,1,1,1.0,"['Facebook', 'Online Video', 'Facebook', 'Instagram', 'Facebook', 'Instagram', 'Online Video']"
103,Facebook>Online Video>Facebook>Instagram>Facebook>Online Video>Instagram>Facebook>Online Video>Instagram>Facebook>Online Video,1,1,1.0,"['Facebook', 'Online Video', 'Facebook', 'Instagram', 'Facebook', 'Online Video', 'Instagram', 'Facebook', 'Online Video', 'Instagram', 'Facebook', 'Online Video']"
104,Facebook>Online Video>Facebook>Instagram>Online Video,2,7,0.2857142857142857,"['Facebook', 'Online Video', 'Facebook', 'Instagram', 'Online Video']"
105,Facebook>Online Video>Facebook>Online Video,1,40,0.025,"['Facebook', 'Online Video', 'Facebook', 'Online Video']"
106,Facebook>Online Video>Facebook>Online Video>Facebook>Instagram>Facebook,1,2,0.5,"['Facebook', 'Online Video', 'Facebook', 'Online Video', 'Facebook', 'Instagram', 'Facebook']"
107,Facebook>Online Video>Facebook>Online Video>Facebook>Instagram>Online Video,1,1,1.0,"['Facebook', 'Online Video', 'Facebook', 'Online Video', 'Facebook', 'Instagram', 'Online Video']"
108,Facebook>Online Video>Facebook>Online Video>Facebook>Online Video,1,3,0.3333333333333333,"['Facebook', 'Online Video', 'Facebook', 'Online Video', 'Facebook', 'Online Video']"
109,Facebook>Online Video>Facebook>Online Video>Facebook>Online Video>Instagram>Online Video>Instagram,1,1,1.0,"['Facebook', 'Online Video', 'Facebook', 'Online Video', 'Facebook', 'Online Video', 'Instagram', 'Online Video', 'Instagram']"
110,Facebook>Online Video>Facebook>Online Video>Facebook>Paid Search>Online Video>Facebook>Online Video>Paid Search>Online Video>Facebook>Online Video>Paid Search>Instagram>Facebook>Online Video,1,1,1.0,"['Facebook', 'Online Video', 'Facebook', 'Online Video', 'Facebook', 'Paid Search', 'Online Video', 'Facebook', 'Online Video', 'Paid Search', 'Online Video', 'Facebook', 'Online Video', 'Paid Search', 'Instagram', 'Facebook', 'Online Video']"
111,Facebook>Online Video>Facebook>Paid Search,1,5,0.2,"['Facebook', 'Online Video', 'Facebook', 'Paid Search']"
112,Facebook>Online Video>Instagram,6,38,0.15789473684210525,"['Facebook', 'Online Video', 'Instagram']"
113,Facebook>Online Video>Instagram>Facebook,1,24,0.041666666666666664,"['Facebook', 'Online Video', 'Instagram', 'Facebook']"
114,Facebook>Online Video>Instagram>Facebook>Instagram>Facebook,1,5,0.2,"['Facebook', 'Online Video', 'Instagram', 'Facebook', 'Instagram', 'Facebook']"
115,Facebook>Online Video>Instagram>Online Video,1,12,0.08333333333333333,"['Facebook', 'Online Video', 'Instagram', 'Online Video']"
116,Facebook>Online Video>Instagram>Online Video>Facebook,1,4,0.25,"['Facebook', 'Online Video', 'Instagram', 'Online Video', 'Facebook']"
117,Facebook>Online Video>Online Display,2,13,0.15384615384615385,"['Facebook', 'Online Video', 'Online Display']"
118,Facebook>Online Video>Paid Search,3,32,0.09375,"['Facebook', 'Online Video', 'Paid Search']"
